Iteration;f0;f1;f2;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;__highlight_color;__filter;nds_rank
1571;0.65147436;0.29138505;0.85701376;0.55793893;0.2677505;0.38416424;0.44872725;0.39808625;0.4498212;0.45081154;0.5493901;0.6775395;0.32663387;0.62557125;0.5640474;;0;13
1572;0.8140713;0.020481814;0.918122;0.53809506;0.016013801;0.4002945;0.43014115;0.566015;0.17055696;0.43663177;0.5411258;0.23909755;0.3660677;0.50626063;0.5880807;;0;9
1573;1.0057062;0.005190129;0.4877591;0.28747442;0.0032853624;0.42897514;0.4719457;0.22537875;0.46510476;0.47626233;0.5402848;0.64853925;0.521576;0.43647036;0.41913477;;0;3
1574;0.54164445;0.010236657;0.94760346;0.669373;0.012030184;0.38283485;0.39708412;0.5101426;0.5573581;0.4661672;0.55033827;0.6604196;0.32407537;0.51134574;0.4423309;;0;3
1575;0.75656575;0.25562522;0.7357391;0.47393912;0.20743181;0.4074426;0.44787598;0.39808625;0.44629818;0.45498046;0.52068496;0.6560292;0.32519278;0.45882142;0.45274925;;0;8
1576;0.92829186;0.9074603;0.018766263;0.009202391;0.4927761;0.7505358;0.44829226;0.22592005;0.53340065;0.45664868;0.20599185;0.2570967;0.43724886;0.4340621;0.46826553;;0;7
1577;1.1329794;0.19019811;0.14320078;0.078946754;0.105884776;0.41840628;0.38291582;0.22725098;0.51209414;0.45041814;0.5486339;0.65595025;0.33451387;0.44982776;0.43858173;;0;22
1578;0.08809248;0.6809275;0.7948288;0.54642606;0.9180946;0.37744415;0.44873232;0.5307518;0.45028618;0.4658217;0.5214713;0.6571005;0.4527396;0.518927;0.5188305;;0;5
1579;0.29942572;0.7928672;0.74270123;0.45809722;0.7701221;0.7703541;0.44872725;0.5080595;0.49554783;0.4675872;0.5207872;0.41092485;0.63311476;0.6516028;0.46880764;;0;12
1580;1.4388132;0.03846688;0.009817049;0.0043420494;0.017016068;0.11745487;0.46756893;0.033711284;0.5560801;0.46909437;0.5035915;0.74224955;0.4443932;0.44122052;0.57209826;;0;18
1581;0.30268997;0.09809977;1.0357838;0.8102577;0.19952399;0.41840628;0.3839603;0.39128864;0.5280842;0.45036802;0.5486339;0.6537874;0.6368391;0.44982776;0.46676219;;0;36
1582;0.98791075;0.7500951;0.00021566328;0.000110685825;0.41342735;0.37637454;0.44928065;0.40895018;0.17298396;0.45140535;0.6761665;0.66407937;0.3259806;0.6251875;0.46760765;;0;8
1583;0.15508506;1.0585159;0.2990638;0.1735352;0.9073866;0.29305762;0.47339985;0.30288675;0.46155053;0.46393645;0.51225394;0.42031842;0.44071394;0.45884085;0.38185635;;0;16
1584;0.4526698;0.5067921;0.81600595;0.55793893;0.5358731;0.4088956;0.4636158;0.49757954;0.58125305;0.4534536;0.5205481;0.65370834;0.44727135;0.62557125;0.47006008;;0;2
1585;0.5908614;0.80664843;0.40479562;0.24488768;0.5975291;0.36752626;0.44933113;0.39608142;0.45110655;0.49863452;0.5439606;0.6485957;0.38566127;0.4672169;0.5852088;;0;5
1586;0.49824217;0.93546575;0.10273786;0.061517686;0.6884401;0.402981;0.4555124;0.4807043;0.5718912;0.45512572;0.5457014;0.66097224;0.46569481;0.62557125;0.46911365;;0;10
1587;0.75904834;0.06382343;0.787075;0.5104181;0.053403586;0.6079451;0.39564198;0.38962734;0.44855866;0.4477095;0.51916397;0.36528;0.6275257;0.6365489;0.45775643;;0;7
1588;0.15930189;0.8282286;0.6594738;0.42247057;0.8790295;0.38299888;0.44835362;0.5317074;0.4413527;0.4692856;0.5121347;0.6512788;0.6321193;0.44313988;0.42814916;;0;7
1589;1.1193588;0.15009668;0.061756916;0.03477718;0.08485922;0.55519736;0.4480806;0.40993533;0.51843584;0.43728986;0.53141546;0.2354953;0.34377885;0.6296636;0.47223806;;0;17
1590;0.66822255;0.409532;0.7925658;0.50356716;0.35003096;0.5693379;0.4510527;0.38338736;0.43998882;0.47914198;0.5402848;0.725584;0.314891;0.46204126;0.46033165;;0;12
1591;1.0688096;0.10417843;0.037595037;0.022278175;0.06185685;0.4146198;0.39652976;0.48307148;0.5719032;0.4477095;0.54431725;0.36138248;0.46046862;0.6365489;0.41658095;;0;15
1592;0.996395;0.4191488;0.12417042;0.072809264;0.25349778;0.4088955;0.6055045;0.39808625;0.4498212;0.4629061;0.5197334;0.6769845;0.44727135;0.62557125;0.5640474;;0;12
1593;0.58678126;0.18696631;0.9247846;0.62598777;0.19637175;0.40888572;0.462013;0.39808625;0.44895762;0.45096073;0.54905427;0.6863299;0.3240871;0.6296636;0.4675377;;0;7
1594;0.4873954;0.45649174;0.8019151;0.55793893;0.47916394;0.4089543;0.44872725;0.39808625;0.5772331;0.45076415;0.5205481;0.41090667;0.44727135;0.46436933;0.46190125;;0;5
1595;0.9258436;0.3881073;0.39359993;0.23787457;0.25270107;0.39386532;0.46321052;0.4955747;0.45034626;0.49696243;0.5262477;0.6690688;0.38629633;0.6284189;0.5670536;;0;7
1596;0.012356611;1.0256093;0.67096114;0.36879003;0.9923303;0.38299888;0.44835362;0.5317074;0.51705563;0.4699325;0.09672189;0.6512788;0.6321193;0.44313988;0.47024807;;0;6
1597;1.1674211;0.0025498525;0.047017418;0.025625698;0.001390487;0.38477746;0.44826832;0.40115762;0.44273293;0.43664294;0.62381834;0.23967613;0.32518104;0.6296636;0.43013915;;0;11
1598;0.009065004;0.6534057;0.8035324;0.56533825;0.99116844;0.5765031;0.45114323;0.4871357;0.47473645;0.44122013;0.5382514;0.44022876;0.53881603;0.4570947;0.37824818;#fff947;0;0
1599;1.0944394;0.06971453;0.1523577;0.08788252;0.04049723;0.27932405;0.39652976;0.48115173;0.56711745;0.5035089;0.54431725;0.36192793;0.45819214;0.6365489;0.4613646;;0;17
1600;0.8422806;0.6013177;0.29008263;0.1739798;0.39470723;0.5941013;0.43865672;0.5398798;0.5527334;0.49544826;0.6336119;0.42882898;0.4723949;0.6441716;0.38462153;;0;8
1601;0.104945;1.0890965;0.36601225;0.20551251;0.9388443;0.29305762;0.6652971;0.30181554;0.4798095;0.46694788;0.67736685;0.42332593;0.441751;0.45884085;0.4803315;;0;18
1602;0.62230444;0.75308555;0.44661254;0.2729761;0.5603525;0.39929968;0.44872725;0.39808625;0.4535504;0.5182543;0.50914;0.6538391;0.44727135;0.62557125;0.57896376;;0;4
1603;0.032686055;0.78484917;0.80810696;0.50901854;0.97350246;0.22947031;0.44842836;0.53330946;0.4489959;0.4611353;0.5215943;0.6521348;0.6321193;0.43788284;0.4685105;;0;5
1604;0.99298215;0.04239471;0.3228367;0.19994399;0.027163558;0.40475467;0.45013878;0.49759883;0.42318705;0.47280744;0.51171356;0.3886049;0.6153845;0.5103177;0.4711017;;0;4
1605;0.8396585;0.36211237;0.6599081;0.39796662;0.25920752;0.7748483;0.4515117;0.3705568;0.46170732;0.45520726;0.54451865;0.42603263;0.6114812;0.5137459;0.40266067;;0;6
1606;0.64602745;0.8448644;0.076671824;0.045814782;0.5844065;0.41276044;0.46629757;0.4097797;0.46417677;0.49278817;0.50081927;0.6332664;0.40877688;0.63507116;0.43863142;;0;5
1607;0.0152351195;0.51139295;1.1359999;0.7306072;0.98103976;0.5544701;0.7033991;0.29356;0.17242837;0.49811816;0.5169984;0.4333433;0.713724;0.46975088;0.48250523;;0;43
1608;0.015094962;1.0880452;0.27784562;0.15915239;0.99116844;0.2765194;0.74132144;0.4871357;0.46995068;0.46177968;0.5531409;0.44022876;0.53881603;0.4535422;0.45212936;;0;15
1609;0.18101019;0.7979182;0.7409036;0.4684669;0.8579844;0.5761093;0.42085153;0.5101426;0.55469865;0.50140715;0.5388676;0.65595025;0.72082675;0.51740736;0.38274682;;0;7
1610;0.70730597;0.66079897;0.38976365;0.24370027;0.4783672;0.39412376;0.4630563;0.49546918;0.5775522;0.49733618;0.51364785;0.4033203;0.38629633;0.4657781;0.46490747;;0;2
1611;1.1068867;0.11489125;0.01933685;0.011060938;0.065843284;0.4222205;0.45464662;0.580587;0.53179765;0.47782335;0.5253634;0.23769695;0.63597536;0.42503226;0.44219068;;0;15
1612;2.5455098e-05;2.1119668e-07;1.1143166;0.9999854;0.005281806;0.7748483;0.4513983;0.4804963;0.45868358;0.45563516;0.54562956;0.43635175;0.4729408;0.6296026;0.4067532;;0;38
1613;0.49551418;0.93034387;0.10217535;0.061517686;0.6884401;0.402981;0.4555124;0.49323022;0.5752761;0.47259596;0.5444607;0.6653081;0.6042352;0.5061546;0.46911365;;0;8
1614;0.02233486;1.0818381;0.16232505;0.09479478;0.9868586;0.41961262;0.47096148;0.5791084;0.5426953;0.46368822;0.5486339;0.7257066;0.5148647;0.6330989;0.57890743;;0;16
1615;0.14422923;1.2037125;0.00021078032;0.000110685825;0.9240819;0.3763056;0.4304603;0.41002136;0.165057;0.45140535;0.51105356;0.6558959;0.3249435;0.38414532;0.46760765;;0;18
1616;0.49749398;0.9713944;0.018272428;0.010657623;0.6986779;0.40464997;0.4510521;0.3853071;0.44385;0.5305156;0.5402848;0.35936424;0.31716746;0.46204126;0.4191562;;0;3
1617;0.814093;0.54676044;0.51663136;0.3086795;0.3765118;0.4271472;0.4511077;0.33946234;0.44006637;0.48059422;0.51177675;0.72947437;0.6230398;0.51721495;0.44753924;;0;11
1618;1.0689799;0.09248235;0.1221161;0.07214389;0.054940097;0.42406037;0.45448193;0.58048147;0.5315057;0.4781971;0.51543057;0.6974;0.63211435;0.43485668;0.44331667;;0;18
1619;0.8548458;0.0034110313;0.9638108;0.53809506;0.0025402457;0.42936292;0.4291474;0.23381835;0.17347465;0.43663177;0.5411258;0.23909755;0.36129305;0.50626063;0.5880807;;0;3
1620;0.18608776;0.3205858;1.0203735;0.77816635;0.66518307;0.41442853;0.44775295;0.38246322;0.56993437;0.45127875;0.5326027;0.6772368;0.45193833;0.6368479;0.46880764;;0;31
1621;0.07234518;0.025797458;1.0732002;0.9545157;0.21806276;0.37666428;0.4449352;0.40134242;0.47670883;0.4535774;0.5129953;0.42911372;0.3260655;0.4185143;0.4435768;;0;37
1622;0.039279457;1.045229;0.28091687;0.16703627;0.9760872;0.2765194;0.45205367;0.4871357;0.4514945;0.4574658;0.5427525;0.44022876;0.41446766;0.4589241;0.3901828;;0;11
1623;0.873003;0.032075953;0.6696465;0.4163527;0.02338022;0.78320986;0.46925187;0.48225242;0.46906945;0.49473688;0.5392089;0.39979824;0.5487047;0.4570256;0.4502713;;0;4
1624;0.8802508;0.0049059396;1.1788949;0.5916868;0.0035480633;0.12193151;0.46861345;0.023380756;0.5560801;0.46872228;0.5035915;0.74224955;0.6415469;0.6101655;0.57209826;;0;42
1625;1.0375506;0.34054667;0.0906146;0.052705795;0.20189959;0.4044187;0.462013;0.41289362;0.44895762;0.45096073;0.54905427;0.6863299;0.31871718;0.46071863;0.4675377;;0;16
1626;0.36790955;0.118216574;1.1276315;0.78981745;0.19792482;0.37478375;0.4729814;0.41002136;0.1723239;0.45140535;0.51105356;0.65378857;0.3249435;0.45200512;0.46760765;;0;43
1627;0.13397424;1.0857863;0.075217366;0.043700844;0.92184305;0.4199971;0.3839603;0.39128864;0.5287492;0.45036802;0.5486339;0.65589476;0.6368391;0.62301016;0.46676219;;0;16
1628;0.46492937;0.1481406;0.98594266;0.70742667;0.19637175;0.40888572;0.4724709;0.3980393;0.44895762;0.45096073;0.54905427;0.65625143;0.3241244;0.6296636;0.4675377;;0;8
1629;0.14831142;1.2070848;0.0021697627;0.0011357963;0.9221702;0.37637454;0.4625235;0.4100683;0.17298396;0.45140535;0.51105356;0.68597436;0.32490623;0.6251875;0.46760765;;0;21
1630;0.8380543;0.05642712;0.76060796;0.4684669;0.04279971;0.57595766;0.71103;0.5101426;0.44463676;0.4661672;0.5552535;0.65595025;0.72082675;0.5136852;0.45293203;;0;6
1631;0.19498526;0.7589034;0.850151;0.52593786;0.8398961;0.5794593;0.4234249;0.4892205;0.5565677;0.49873266;0.5428208;0.8511288;0.38784328;0.5201566;0.44944158;;0;7
1632;0.94475067;0.017934004;0.43797335;0.27630943;0.012083368;0.40961093;0.45053223;0.5331384;0.44025347;0.4946742;0.51541185;0.43451858;0.36088845;0.4547196;0.5156945;;0;2
1633;0.862074;0.0026520756;0.97195715;0.53809506;0.0019584843;0.43014514;0.4291474;0.23381835;0.17347465;0.4392333;0.5409918;0.23909755;0.32528523;0.5092928;0.5880807;;0;2
1634;0.036185194;1.0476198;0.2676563;0.15915239;0.9780196;0.2765194;0.45179293;0.48530388;0.4428542;0.4970196;0.5382514;0.43018046;0.54114115;0.4357354;0.38185635;;0;11
1635;0.44289592;0.9895055;0.00021651431;0.00012714416;0.73207814;0.4535433;0.44760588;0.53237367;0.4706106;0.4512974;0.5102175;0.7548276;0.43584356;0.45618314;0.4380497;;0;2
1636;1.1342574;0.3729398;0.011240289;0.0059929714;0.20222977;0.42495343;0.4729814;0.41002136;0.17298396;0.45140535;0.51105356;0.6558959;0.3249435;0.6190126;0.46752855;;0;17
1637;0.14589913;1.0897957;0.15914398;0.09150866;0.9152747;0.36982742;0.4620168;0.5791084;0.5347566;0.46334562;0.5486339;0.6929108;0.32665023;0.3982316;0.4384202;;0;17
1638;0.7273274;0.6795039;0.39024982;0.23787457;0.4783672;0.66299146;0.46321052;0.538538;0.57097083;0.49696243;0.5256689;0.4011146;0.46966848;0.65155274;0.48136136;;0;7
1639;0.10967391;1.0848124;0.13779679;0.080031335;0.93585604;0.32503384;0.6542548;0.49691656;0.5777797;0.49845973;0.63419074;0.4258587;0.38902274;0.4598357;0.46664283;;0;15
1640;0.8412959;0.5163381;0.48707393;0.29181486;0.35043514;0.39887047;0.46479872;0.5329586;0.4382038;0.45386896;0.58252203;0.7393887;0.3747172;0.46200928;0.46864718;;0;15
1641;0.09750629;1.108176;0.2107964;0.11921783;0.9441289;0.22565693;0.44943473;0.5262879;0.45537364;0.5242638;0.51018625;0.6542623;0.6321193;0.4382622;0.5774142;;0;17
1642;0.48379382;0.4531185;0.7959894;0.55793893;0.47916394;0.4089543;0.44845092;0.5435225;0.5824444;0.4460455;0.51027966;0.41090667;0.45032457;0.46350083;0.46190125;;0;3
1643;0.08997021;1.0225271;0.5121218;0.29461277;0.9441289;0.2198744;0.44870472;0.3878732;0.44837737;0.5289824;0.52045465;0.652112;0.6290661;0.43875137;0.5774142;;0;11
1644;1.296126;0.008520961;0.016386911;0.008048177;0.0041851904;0.7717036;0.44958794;0.22592005;0.5138303;0.46372262;0.72108597;0.2570967;0.3267074;0.4340621;0.46826553;;0;13
1645;0.96197206;0.6972788;0.33880672;0.17684841;0.3992913;0.27188075;0.44840336;0.30181554;0.46155053;0.45654055;0.162413;0.42850193;0.441751;0.45884085;0.38185635;;0;15
1646;0.08253764;0.78334236;0.7613143;0.48916554;0.9331685;0.40927958;0.4502747;0.3900374;0.44895762;0.45512572;0.5205481;0.67328537;0.63522935;0.63572925;0.47018418;;0;7
1647;1.0468918;0.10305513;0.18133926;0.108674735;0.06246704;0.57930773;0.39652976;0.48029426;0.5719032;0.4477095;0.54431725;0.3520037;0.45819214;0.62119085;0.45667627;;0;17
1648;0.49388552;0.95824564;0.1054867;0.062096186;0.69703496;0.42727175;0.4546397;0.39143634;0.4485467;0.45512572;0.5205481;0.6643243;0.62305295;0.62557125;0.46753716;;0;10
1649;1.0607761;0.0098894825;0.20266338;0.12017411;0.0059349537;0.4315146;0.45109203;0.32872558;0.440606;0.47949788;0.51177675;0.36419103;0.63501513;0.5151202;0.44899064;;0;12
1650;1.0837346;0.0214944;0.17316926;0.10085282;0.01262483;0.7748483;0.4511736;0.51625556;0.4620684;0.47310537;0.5187557;0.4406877;0.6114812;0.5101859;0.46934435;;0;13
1651;0.04570057;0.09395701;1.0962524;0.9395076;0.7117975;0.43161836;0.4548493;0.3659466;0.4485467;0.45512572;0.54618144;0.6643243;0.6350283;0.62557125;0.40652254;;0;40
1652;0.113731995;1.053878;0.0064294827;0.0038614124;0.93156236;0.39257824;0.4638454;0.5432671;0.44486684;0.45460615;0.54747224;0.64150494;0.6165951;0.44339746;0.4665022;;0;14
1653;0.5450857;0.67426884;0.6177263;0.39409065;0.5671953;0.42265758;0.44835362;0.3563738;0.4507606;0.4692856;0.5121347;0.6523848;0.4607877;0.44975084;0.43284953;;0;6
1654;0.8790777;0.32672843;0.43737867;0.27781144;0.22654092;0.41840628;0.45398065;0.61090523;0.5283632;0.4507401;0.5486339;0.5400383;0.4450553;0.44982776;0.46840888;#fff947;0;0
1655;0.11113763;0.36778325;1.0315292;0.7730156;0.8131789;0.3834354;0.3834171;0.3693452;0.53463435;0.53066707;0.5127635;0.66871005;0.6350828;0.43695143;0.44066906;;0;33
1656;0.4102972;0.6977397;0.7329735;0.4684669;0.6615874;0.5757425;0.44513136;0.50854075;0.55440116;0.45528278;0.5537571;0.65595025;0.72082675;0.5050048;0.45301983;;0;5
1657;0.016291874;0.07374473;1.1267735;0.9573937;0.86157966;0.41508505;0.7136453;0.38406506;0.5702319;0.46433523;0.5137793;0.6772368;0.45193833;0.64803964;0.46880764;;0;42
1658;0.56563646;0.9753555;0.10929299;0.061517686;0.66543704;0.54852355;0.4555124;0.4807043;0.21339995;0.45512572;0.51762307;0.66097224;0.4678229;0.6253653;0.46911365;;0;13
1659;0.013295561;1.1292223;0.00026309406;0.00014831382;0.9925047;0.40892756;0.7033991;0.41001672;0.5309273;0.49811816;0.5450767;0.4333433;0.7115959;0.6379282;0.48250523;;0;16
1660;1.0636086;0.092017666;0.12150251;0.07214389;0.054940097;0.42406037;0.45476922;0.5329168;0.5326903;0.52912587;0.51005197;0.6974;0.6321144;0.43734676;0.44331667;;0;17
1661;0.08954212;1.0176618;0.50968504;0.29461277;0.9441289;0.2198744;0.44814107;0.5808742;0.45240408;0.4733351;0.5155649;0.652112;0.6321192;0.4353928;0.5774142;;0;10
1662;0.71362203;0.4373559;0.84641325;0.50356716;0.35003096;0.5693379;0.4510527;0.38338736;0.51348996;0.47914198;0.23728786;0.25476846;0.31475246;0.43340316;0.46789342;;0;13
1663;1.2308176;0.008091612;0.017793192;0.009202391;0.0041851904;0.7505358;0.44829226;0.22592005;0.4403292;0.45632672;0.5089897;0.72791344;0.32684594;0.46270022;0.4607038;;0;11
1664;0.98436296;0.36181414;0.22150603;0.13251245;0.22423884;0.42311487;0.45448193;0.58048147;0.5315917;0.4534343;0.5302139;0.55535173;0.2998249;0.41617218;0.44354072;;0;9
1665;0.38868257;0.03654533;0.9940858;0.7617677;0.05968181;0.37637454;0.44494158;0.40134242;0.47670883;0.47616816;0.5143685;0.42911372;0.66132355;0.4348571;0.44222674;;0;5
1666;0.014539578;1.0480131;0.26762295;0.15915239;0.99116844;0.25799572;0.45114323;0.4871357;0.46995068;0.49812153;0.5382514;0.44022876;0.50986403;0.4749876;0.38185635;;0;11
1667;1.0408686;0.4778605;0.00026682616;0.00014831382;0.27399722;0.61225486;0.61830217;0.41039634;0.43457443;0.49701622;0.5169984;0.68056774;0.742676;0.61964095;0.48250523;;0;14
1668;0.59335536;0.2128273;0.96524656;0.6316979;0.21924573;0.4088956;0.44727606;0.38107783;0.44895762;0.46327135;0.50324345;0.74508655;0.32407662;0.62323403;0.6321418;;0;11
1669;1.3990887;0.027156018;0.011499486;0.0052314457;0.012355104;0.11745487;0.47006375;0.051911816;0.5560801;0.46872228;0.5208962;0.63029754;0.636177;0.44764996;0.4074942;;0;16
1670;1.0185882;0.46763158;0.00026111456;0.00014831382;0.27399722;0.5937306;0.4430614;0.4979784;0.43457443;0.4969449;0.5169984;0.698227;0.713724;0.63753384;0.48250523;;0;12
1671;0.7305993;0.6825606;0.39200532;0.23787457;0.4783672;0.393924;0.6384513;0.40799266;0.57775813;0.4981357;0.5262477;0.385661;0.38629633;0.4672169;0.46490747;;0;8
1672;0.78437775;0.0035199407;0.8510556;0.52593786;0.0028568488;0.57930773;0.4234249;0.4892205;0.44650578;0.46155694;0.54431725;0.8511288;0.38784328;0.5195795;0.44935378;;0;4
1673;0.31232038;0.27754658;1.0271074;0.7540412;0.46251342;0.40780067;0.47059193;0.5432581;0.4570731;0.4923689;0.57020026;0.21015275;0.42602748;0.5076841;0.46490747;;0;32
1674;0.38285637;0.13094673;0.98844236;0.7526407;0.20980006;0.41840628;0.38291582;0.39128864;0.5280842;0.4507401;0.5486339;0.6537874;0.4450553;0.44982776;0.46676219;;0;8
1675;0.68052185;0.22621858;0.8987155;0.5712403;0.2043089;0.3923294;0.4526969;0.3074067;0.5570904;0.4656148;0.6616321;0.73646176;0.42370778;0.5791436;0.51684564;;0;12
1676;0.7358047;0.6754761;0.39141014;0.23776117;0.47280273;0.3962146;0.44933113;0.39608142;0.41511405;0.49863452;0.5439606;0.6427942;0.38871264;0.47223824;0.5772423;;0;7
1677;0.6013981;0.82807046;0.21909791;0.13426395;0.6001159;0.3661816;0.46375725;0.49560103;0.4509976;0.4549602;0.51175433;0.410124;0.3856256;0.4672063;0.4762686;;0;8
1678;0.04932723;0.7724471;0.7605144;0.49439698;0.95940155;0.4120487;0.39084;0.32840726;0.4604724;0.46049035;0.5343356;0.42165124;0.34420833;0.524667;0.47342524;;0;5
1679;0.41291258;0.55895716;0.8380131;0.559249;0.59495544;0.33241993;0.44872725;0.39808625;0.5514118;0.45512572;0.52088666;0.6538619;0.44727135;0.62557125;0.51592344;;0;6
1680;0.41506702;0.49421874;0.8250197;0.57738626;0.5552773;0.4535433;0.44824752;0.52217823;0.4526556;0.45132446;0.5102175;0.6657009;0.4382463;0.449922;0.43961108;;0;2
1681;0.48324788;1.0206045;0.037728317;0.02126196;0.7184759;0.7356684;0.44572607;0.5299801;0.52573735;0.4507141;0.5486339;0.7392993;0.44497764;0.43472955;0.5216373;;0;14
1682;0.22268628;0.9816323;0.51179385;0.2994569;0.8579844;0.5761093;0.71103;0.5101426;0.55469865;0.46652716;0.5537571;0.65595025;0.7127291;0.5138548;0.45509544;;0;9
1683;0.79257053;0.020856526;0.69124323;0.45648444;0.016748808;0.39990675;0.47293946;0.5575744;0.46218535;0.47590238;0.5402848;0.64853925;0.53444827;0.43647036;0.41705915;;0;3
1684;0.7783307;0.050659265;0.7255459;0.47699326;0.04137736;0.57930773;0.39616328;0.48115173;0.5719032;0.44691795;0.50558937;0.36192793;0.4460599;0.6267178;0.45775643;;0;5
1685;1.3217103;0.031134864;0.081218064;0.039059848;0.014993758;0.3227249;0.4689799;0.033711284;0.5560801;0.4696476;0.5423194;0.7100923;0.64830923;0.45035484;0.51729655;;0;16
1686;0.5330454;0.15433255;0.94834304;0.6629477;0.17941454;0.38499805;0.44871745;0.3903171;0.5692023;0.54136825;0.5212201;0.7122958;0.46611378;0.62949985;0.4691361;;0;7
1687;0.5031946;0.94476396;0.10375904;0.061517686;0.6884401;0.402981;0.4555124;0.4807043;0.45254096;0.45512572;0.5457014;0.66097224;0.62050974;0.62578875;0.4675382;;0;12
1688;0.10890936;1.1167622;0.030799361;0.017470151;0.938111;0.37764895;0.44872442;0.40115762;0.44273293;0.46577188;0.62381834;0.23967613;0.45554572;0.51617706;0.42702353;;0;16
1689;0.69051844;0.012984519;0.8537608;0.5669916;0.011969596;0.38457263;0.44827625;0.5307518;0.45028618;0.43669274;0.5214713;0.6571005;0.32237488;0.6324135;0.5219461;;0;7
1690;0.16488798;1.0851506;0.10742678;0.0621105;0.90400034;0.33557302;0.47074363;0.30804807;0.5629266;0.46049035;0.5346763;0.42165124;0.34420833;0.524667;0.5192886;;0;17
1691;0.77370477;0.053508304;0.83174837;0.52224886;0.04395771;0.41833988;0.3930358;0.32856953;0.46218535;0.47626233;0.5402827;0.6930804;0.33101776;0.6172156;0.41913477;;0;8
1692;0.11197744;0.41061625;1.0008248;0.74402094;0.8305114;0.41354305;0.46629757;0.29332298;0.46417677;0.532124;0.50081927;0.6332147;0.40877688;0.43606338;0.43863142;;0;7
1693;0.57780564;0.7543466;0.44873747;0.2808786;0.5838781;0.38265282;0.45448193;0.5889618;0.5349133;0.49133125;0.5127635;0.5550127;0.6350828;0.46798792;0.44231576;;0;4
